path_name,longitude,latitude,altitude,timestamp
Sheepy East Hunter Access Rd,-121.691029635,41.995740029,300,82
Sheepy East Hunter Access Rd,-121.690859596,41.995700152,300,83
Sheepy East Hunter Access Rd,-121.690699638,41.995670057,300,84
Sheepy East Hunter Access Rd,-121.690519667,41.995640112,300,85
Sheepy East Hunter Access Rd,-121.690349628,41.9956100160001,300,86
Sheepy East Hunter Access Rd,-121.690169656,41.9955901530001,300,87
Sheepy East Hunter Access Rd,-121.689989686,41.99557014,300,88
Sheepy East Hunter Access Rd,-121.689799633,41.9955400440001,300,89
Sheepy East Hunter Access Rd,-121.689619662,41.9955200310001,300,90
Sheepy East Hunter Access Rd,-121.689429609,41.995500017,300,91
Sheepy East Hunter Access Rd,-121.689249638,41.9954801540001,300,92
Sheepy East Hunter Access Rd,-121.689069668,41.9954500590001,300,93
Sheepy East Hunter Access Rd,-121.688889695,41.995430045,300,94
Sheepy East Hunter Access Rd,-121.688729589,41.9954100320001,300,95
Sheepy East Hunter Access Rd,-121.68856963,41.9953900190001,300,96
Sheepy East Hunter Access Rd,-121.688409674,41.995370155,300,97
Sheepy East Hunter Access Rd,-121.688259648,41.9953501430001,300,98
Sheepy East Hunter Access Rd,-121.688119705,41.995310116,300,99
Sheepy East Hunter Access Rd,-121.687999623,41.9952601570001,300,100
Sheepy East Hunter Access Rd,-121.687879693,41.9951900340001,300,101
Sheepy East Hunter Access Rd,-121.687779625,41.995110131,300,102
Sheepy East Hunter Access Rd,-121.687669626,41.9950300770001,300,103
Sheepy East Hunter Access Rd,-121.687459559,41.994840025,300,104
Sheepy East Hunter Access Rd,-121.68722963,41.9946301090001,300,105
Sheepy East Hunter Access Rd,-121.687119632,41.9945201080001,300,106
Sheepy East Hunter Access Rd,-121.6869997,41.9944200410001,300,107
Sheepy East Hunter Access Rd,-121.68687962,41.9943201240001,300,108
Sheepy East Hunter Access Rd,-121.686759689,41.9942101250001,300,109
Sheepy East Hunter Access Rd,-121.686639608,41.994110058,300,110
Sheepy East Hunter Access Rd,-121.686529608,41.994000059,300,111
Sheepy East Hunter Access Rd,-121.686409679,41.993900142,300,112
Sheepy East Hunter Access Rd,-121.68629968,41.993800074,300,113
Sheepy East Hunter Access Rd,-121.686179599,41.9936900750001,300,114
Sheepy East Hunter Access Rd,-121.6860696,41.9935901580001,300,115
Sheepy East Hunter Access Rd,-121.685959601,41.9935000230001,300,116
Sheepy East Hunter Access Rd,-121.685859683,41.993410037,300,117
Sheepy East Hunter Access Rd,-121.685759616,41.9933301340001,300,118
Sheepy East Hunter Access Rd,-121.685589577,41.993170026,300,119
Sheepy East Hunter Access Rd,-121.685509673,41.9931000540001,300,120
Sheepy East Hunter Access Rd,-121.685419688,41.9930201500001,300,121
Sheepy East Hunter Access Rd,-121.685229635,41.9928501110001,300,122
Sheepy East Hunter Access Rd,-121.685059595,41.9927000850001,300,123
Sheepy East Hunter Access Rd,-121.663416773,41.9732814020001,300,124
Sheepy East Hunter Access Rd,-121.662641668,41.972659209,300,125
Sheepy East Hunter Access Rd,-121.661941556,41.9719977510001,300,126
Sheepy East Hunter Access Rd,-121.660999713,41.971925179,300,127
Sheepy East Hunter Access Rd,-121.65875828,41.9719133080001,300,128
Sheepy East Hunter Access Rd,-121.655412483,41.971918327,300,129
Sheepy East Hunter Access Rd,-121.653758688,41.9718619290001,300,130
Sheepy East Hunter Access Rd,-121.653088415,41.971846918,300,131
Sheepy East Hunter Access Rd,-121.652518287,41.9716257590001,300,132
Sheepy East Hunter Access Rd,-121.652243556,41.9714795560001,300,133
Sheepy East Hunter Access Rd,-121.651721578,41.9709604860001,300,134
Sheepy East Hunter Access Rd,-121.651531354,41.9707277090001,300,135
Sheepy East Hunter Access Rd,-121.651092909,41.9697145640001,300,136
Sheepy East Hunter Access Rd,-121.650631353,41.9685867650001,300,137
Sheepy East Hunter Access Rd,-121.650256778,41.9678770040001,300,138
Sheepy East Hunter Access Rd,-121.64977813,41.9668038090001,300,139
Sheepy East Hunter Access Rd,-121.648119217,41.9629596290001,300,140
Sheepy East Hunter Access Rd,-121.647808643,41.9622458480001,300,141
Sheepy East Hunter Access Rd,-121.646182445,41.9584334640001,300,142
Sheepy East Hunter Access Rd,-121.642689956,41.9503552030001,300,143
Sheepy East Hunter Access Rd,-121.641190474,41.94805526,300,144
Sheepy East Hunter Access Rd,-121.639690993,41.945835034,300,145
Sheepy East Hunter Access Rd,-121.639150161,41.9449335840001,300,146
Sheepy East Hunter Access Rd,-121.638577142,41.944119905,300,147
Sheepy East Hunter Access Rd,-121.637474021,41.9424446310001,300,148
Sheepy East Hunter Access Rd,-121.636285068,41.9407294110001,300,149
Sheepy East Hunter Access Rd,-121.635744236,41.93993563,300,150
Sheepy East Hunter Access Rd,-121.635506006,41.939570657,300,151
